,AP.27JZ,AP.2XNK,AP.3336,AP.352Q,AP.3FY5,AP.4HAU,AP.4M7L,AP.52RG,AP.5JDU,AP.5L2V,AP.5MX6,AP.62LT,AP.67ZV,AP.7GDN,AP.8MWD,AP.9D3B,AP.9LNA,AP.9PXS,AP.A5NG,AP.AAFC,AP.AGZG,AP.B2SL,AP.B9CH,AP.CT3G,AP.D35H,AP.D9X4,AP.DM87,AP.DMUM,AP.DT88,AP.E7CU,AP.E98M,AP.EPNF,AP.EZEX,AP.FX68,AP.HKYN,AP.HMFR,AP.HML4,AP.JBET,AP.JK59,AP.KX5B,AP.KXUT,AP.LWHD,AP.MAZ4,AP.N8FG,AP.NMZS,AP.QAHT,AP.QUHC,AP.RA2G,AP.RBLG,AP.SJVE,AP.SS2L,AP.U8MP,AP.W455,AP.WDKZ,AP.WPAM,AP.WTXJ,AP.XCJX,AP.XSR5,AP.XVLY,AP.YTZ8
RSU1,0.376848974,0.408564601,1.097972151,-0.230581241,0.089918367,0.003731479,0.353056816,0.948335869,0.1378628,-0.327173173,-0.484739786,0.570198159,0.616398117,0.26090603,0.21918502,0.36916532,0.859837157,-0.283079454,0.298888457,0.519268873,-0.242960357,-0.617267254,0.04974263,-0.186547973,0.899495683,0.656005332,0.532472524,-0.50104105,-0.027133636,0.10856053,0.087354446,0.673136268,-0.236854942,-0.614659733,-0.112404372,0.032738009,0.434670845,-0.147238014,-0.02397214,0.551054911,0.027092089,0.274774471,-0.680561293,-0.06331124,0.808530747,0.261704005,-0.008509437,-0.116491226,-0.384483077,0.38374792,-0.025296444,-0.338870948,0.59288643,0.692882098,-0.347413698,0.297136098,0.135861527,-0.354565199,0.409814091,0.594932271
CNN3,0.056045244,-0.422283105,0.258012989,-0.484411667,-0.576749887,0.511951102,0.263061639,0.965347259,0.055659855,0.950714171,0.561245406,0.357381841,1.418854875,-0.724151173,0.126765549,0.090860666,-0.008051759,-0.82514854,0.695907804,-0.236523245,-0.484769565,-0.978230803,-0.238961818,0.35240257,-0.209473428,1.060645157,-0.174266474,-0.971348742,-0.611959884,-0.31453311,-0.348707256,0.632403518,-1.1909086,-1.054379626,-0.483018327,0.333984511,-0.006085154,-0.666675025,-0.147838891,0.730360888,-0.294970549,-0.616481872,-0.309399195,-0.355642762,0.023707156,1.918448611,-0.454110384,0.755774109,-0.827731593,-0.14256225,0.298476227,0.552719574,0.212376763,1.015552925,-0.635835711,0.941156966,-0.248561074,-0.075719198,1.45203117,-0.634342788
RPS6KA1,-0.04153861,0.177969708,1.57163465,-0.338869161,-0.636336794,0.042911538,0.092807791,-0.133660581,-0.067015795,-0.513653635,0.08184852,-0.152942123,-0.513923132,0.115793719,-0.673831676,0.890197744,-0.12100658,0.384286402,-0.823695578,0.725767408,-0.17580324,0.359048016,1.626953653,0.974610946,-0.250542014,-0.095165988,0.134961132,0.598629212,0.375947168,0.35864536,0.447386158,0.010584522,0.132372701,0.287574838,0.092801962,-0.429958158,1.311438075,-0.27495059,-0.051601339,0.233808396,0.679415014,0.7170124,-0.752874395,0.770599077,-0.019304308,-0.058251121,-0.253732496,0.112872461,-0.517623105,0.240793082,-0.090037217,0.065818267,0.212659617,-0.333905542,-0.245530355,0.500556188,-0.280912562,-0.020171393,0.008220389,-0.024481138
SAFB,0.209396029,-0.113839022,-0.792808871,0.907234084,-0.096011919,1.282258725,0.328995336,0.386455699,-0.65849825,0.28944647,-0.095958953,-0.270275081,-0.544122401,0.287543029,0.195582635,0.288286415,-0.190890898,-0.222456213,0.037738024,0.636778573,0.577259911,0.208833548,0.355449323,-0.307313203,-0.021419084,-0.235326189,0.346694943,-0.810183565,0.101618153,0.685211643,-0.232599346,-0.692816908,0.102792294,0.263708308,-0.362530823,0.212946946,0.151217909,-0.265080247,0.245125702,0.198660044,0.45532239,0.065908926,0.322615514,-0.372258965,0.119940918,0.139162177,0.064760094,-0.202956294,0.201068016,-0.609794361,0.824543264,0.065328803,0.229642548,-0.938790363,0.525036385,0.484836133,0.148349172,0.134183377,-0.44386379,-0.408699708
SF3B4,0.210537414,0.060298954,-0.050643906,0.316040803,-0.042446397,0.544212266,-0.254009404,0.02139026,-0.186006998,0.415466155,0.207823927,-0.159451762,-0.443060609,0.246348253,0.070257131,0.078532667,0.276669947,0.541241811,0.413007111,0.220052631,0.321214121,-0.246777184,0.18112051,-0.223963111,-0.012662156,0.049321589,0.076012178,-0.216282115,-0.083450677,0.137440407,0.353152308,-0.28220184,-0.274404712,-0.031291113,0.286072699,0.184179962,-0.280640761,-0.575823685,-0.197952799,0.475323137,0.663666026,0.271435553,0.44278515,-0.043052381,0.013770316,-0.302084559,-0.191838053,0.212794704,0.545384072,-0.109162735,0.714289459,0.590439353,-0.212983144,-0.052093155,0.413366942,-0.26134751,0.108986375,0.363019993,-0.323663584,-0.793469877
SF3A2,-0.26428399,-0.005222372,-0.014005769,0.556010201,-0.010102872,0.993791329,-0.037881548,-0.09373266,0.230821449,0.601654653,0.170647565,-0.520804556,-0.280192479,0.245664468,0.353668842,-0.182226418,-0.324794297,-0.020159225,0.052678561,0.312894893,0.197396936,0.061007767,-0.032873962,-0.31192906,-0.316386784,-0.093664155,0.108323831,-0.033130958,-0.052844606,0.059269686,-0.115871261,0.018889185,0.080170209,0.035313855,0.023364333,-0.111064034,0.088940875,-0.554781319,-0.156076057,-0.211346589,0.141212695,-0.090314926,0.056126182,-0.152859318,0.175382153,0.280752423,-0.063909534,-0.023427804,0.404139897,-0.017795692,0.833932673,0.165820047,-0.212696474,0.204940655,0.161557448,0.274154066,0.211268908,0.27558988,-0.562374387,-0.342628026
RBMS2,0.037325463,0.060294976,0.276240622,-0.25847215,-0.03429214,0.682677916,-0.303416893,0.575938091,1.566228012,-0.704073895,-0.765763038,-0.174910755,0.750454464,-0.388016016,-0.345687698,0.817480873,0.505160665,-0.77818882,0.305753884,-0.501839224,-0.4128021,0.051414945,-0.617722945,0.24923652,-0.226749309,-0.338070008,1.134309817,-1.075303892,-0.192866565,-0.27248342,0.487548762,0.91361165,-0.991077415,-0.137286501,0.162155299,0.338728802,-0.29393324,-0.495562348,1.394943265,-0.092846436,1.133488284,0.313220854,0.024294496,0.501887316,1.01024467,0.547333235,0.262761257,-0.661049882,-0.326734939,-0.324685565,-0.673191966,-0.214072016,-0.198396283,-0.454775675,-0.49206172,0.025129671,-0.233025919,0.794654954,-0.512575417,-0.169750329
PPP1R7,0.104472174,0.51372698,0.281441,-0.271912972,-0.380996238,0.307962049,0.073205299,-0.142573425,-0.04463273,0.270684368,-0.208086557,0.137984075,0.240328088,0.009676753,0.341309405,-0.087251938,-0.036800562,0.250786976,0.127107115,0.746762581,-0.285140644,0.1960111,0.181428491,-0.422185725,0.14731164,0.174575102,0.122979874,-0.21043185,0.711860205,-0.061980839,-0.325260881,0.001340531,-0.285770391,0.040883524,1.105448946,0.035773076,-0.193327846,0.240693894,-0.272595567,-0.132813245,0.408516542,0.137284285,-0.029305999,-0.111377762,0.434491131,0.017721644,0.084836742,0.10951735,0.073449352,0.243251798,-0.953861284,-0.002076289,0.394228936,0.181086292,0.229104767,0.152708575,0.122099777,0.774576836,-0.465374381,0.254204445
SEC23A,0.291408587,-0.581793272,0.657853184,-0.357767204,0.300705357,0.139481199,-0.292146278,-0.13339334,0.155240726,0.094155129,-0.447450297,0.659402794,0.177368003,-0.896690513,-0.134614685,-0.086571986,0.400095917,-0.44432122,0.347567045,-0.442226376,0.249664709,-0.440870908,-0.137602212,0.263982223,-0.09151836,-0.054743562,0.222381374,0.265686637,-0.078145934,-0.169868395,-0.350763105,-0.608553407,-0.209872556,-0.033457486,0.059884383,0.457979444,-0.650330389,0.1077919,0.083721531,-0.169191303,-0.42731625,-0.124338511,0.455324591,-0.091521369,-0.736037926,-0.112402568,-0.487296775,-0.541482567,-0.07196117,-0.126343703,0.177023876,-0.103799473,-0.119446795,-0.201099041,-0.316132074,-0.240684233,-0.055058619,0.908104767,0.587199356,-0.458322901
SEC23B,-0.137983171,0.53790871,-0.481419488,-0.785678765,0.186405156,-0.973491875,0.308547844,-0.656038099,0.071352658,0.621041931,-0.388390448,0.394138951,-0.241346898,0.600099412,0.343362622,0.494818478,-0.765585639,0.352908763,0.05268736,0.107281334,0.388662024,0.342596616,0.251876145,0.063233866,0.026296831,-0.275365349,-0.525163877,-0.044572912,-0.094371558,0.470983333,-0.07248158,0.07867816,1.105522297,0.539206256,0.54402671,0.779869495,0.172502953,0.610844995,0.727830153,0.377990738,0.172306454,0.370484182,0.518290671,-0.297608091,-0.233589931,0.120110809,0.314096684,0.647220599,-0.439617166,0.233528362,0.381917882,0.946061842,-0.271402048,0.203608098,0.384931455,-0.464342497,0.827587817,0.101973749,0.077843901,0.438417775
CYTH1,0.359501043,-0.293225763,0.137481042,0.035192422,-0.005823701,0.055960644,-0.04218286,0.701943968,0.218992983,-0.512402206,0.301104572,0.151291673,0.16279759,-0.116943556,-0.061456709,-0.369522223,0.004296574,-0.284239538,-0.197422685,-0.238313179,0.364093351,-0.347410609,-0.469163337,-0.051824855,0.06370647,0.427344742,0.154583132,0.15523283,0.136434245,-0.013510496,-0.446969432,0.055490446,-0.47489035,-0.627083593,0.044992685,0.333338423,0.334884285,6.89e-05,-0.210036029,0.213123684,0.098147906,0.265770601,0.059291462,0.547799954,-0.001958651,-0.54612224,0.253705235,0.020515173,-0.095021794,0.21767828,-0.329788971,-0.569442323,0.155949595,-0.495631133,-0.240574917,-0.313936465,1.193269937,-0.579196154,-0.349408262,0.178082494
SF3A1,0.189382067,0.034839928,-0.293305128,0.503765958,0.052680253,0.947632329,0.111336321,0.236516041,0.002265108,0.332074548,0.215352526,-0.353318524,-0.079677932,0.260900793,0.043931463,0.192187536,-0.103453508,-0.014154381,0.200553256,0.280445996,0.164972068,0.008739957,0.241480455,-0.07327709,-0.051468656,0.151735971,0.204531499,-0.32138564,-0.210497546,0.141354357,-0.213360636,-0.267766804,-0.196172371,-0.023270072,0.096374701,0.11387635,0.043255959,-0.212143263,-0.207699226,0.082078449,0.127706737,-0.178548897,0.242536838,-0.107451431,0.058817519,-0.039083593,-0.236347003,0.408371936,0.436487525,-0.210721861,0.655482262,-0.122274342,-0.133749764,-0.517922719,0.487559691,0.031502239,0.082797986,0.361696005,-0.320515967,-0.465534547
SKIV2L,-0.043357955,0.808667022,0.378122826,-0.062577473,0.128258259,0.079313121,0.35794773,0.043496636,0.260433677,0.001968588,-0.121759925,0.337540975,0.227800423,0.241398197,-0.115771149,0.357007236,0.007545353,-0.64287109,-0.164363634,-0.493523444,0.414302408,-0.192110292,0.502287875,0.139601279,-0.242020157,0.028354069,-0.133781455,0.13020385,-0.024886449,0.125998214,0.109509352,0.017016074,0.070858123,0.149657096,0.357328033,0.111384748,0.453191634,0.234142398,0.34334861,0.468175652,0.064769975,0.466096837,-0.167813747,0.279452501,-0.138956774,0.014188196,0.379027805,0.259212007,-0.222417201,0.249902752,-0.047483249,0.218399755,-0.058464915,0.096579978,-0.209453911,0.062950854,0.325557136,0.466293958,-0.148973325,0.145385598
CDSN,-1.124298693,-0.884345778,-0.24826122,-0.87759629,0.59648746,0.793552255,0.525731929,0.081365036,-0.337957741,0.803737908,-0.30417309,0.474862967,0.006921896,-0.088298659,-0.348371965,0.188805854,0.178339982,-1.185627893,-0.13822338,0.72174485,-0.072832898,-0.925776716,0.5668249,0.091435183,0.088659279,-0.036241313,0.10870813,-0.524803178,0.004635737,0.288956108,0.25550789,-0.03254597,-0.03114773,-0.171899165,0.289908775,-0.171017304,0.001668546,0.675508598,-0.270241474,0.251750756,-0.940192876,0.729311204,-0.733332894,-0.327042292,-0.260436912,0.656704123,-0.073663196,0.010140812,-0.716507102,0.118918734,-0.078744206,-0.022074369,1.594948371,-0.001591499,0.080479557,0.001275402,0.270450566,-0.917163893,-0.132872134,-1.403162564
SURF1,-1.040427665,0.333361711,-0.243408547,-0.822995782,0.140672842,-0.756505299,0.62172568,-0.314394682,0.307493768,0.195308449,-0.326255425,-0.162664119,1.028545184,0.243802886,-0.216477729,-0.150631456,0.090654741,-0.266933308,-0.604796817,-0.397574791,0.002474274,0.084068064,0.548301663,-0.103959745,-0.009390926,-0.210823665,-0.602153342,0.396009052,-0.339157926,0.999249176,0.864199341,0.293143928,0.813360594,-0.236681986,1.056432978,-0.164178238,-0.169607219,2.62223836,-0.209337626,-0.42670757,-0.335116385,0.225245816,-0.334987507,0.047996257,-0.784909537,-0.630576524,-0.409056425,0.457560233,-0.410006447,0.017974295,0.71062506,-0.366023284,0.256209936,-0.42025496,0.094594955,-0.32339143,0.689530938,0.161595287,-0.081757058,-0.1952335
MED22,0.035846653,0.094006012,0.09876906,0.047034101,-0.117942442,0.693397949,0.270967102,0.314738646,0.238512358,0.639570934,0.425193561,-0.10090439,-0.096995252,0.32057236,0.479757493,-0.013600436,0.573365144,-0.277841579,0.386891369,0.180379019,0.439649135,0.081429293,0.059452218,0.190204061,-0.409011742,-0.034732664,0.21459229,0.126394427,0.325103218,0.421429236,-0.091013156,-0.641535091,0.108175657,0.100028056,0.024066626,0.484625108,0.395339277,0.62708684,-0.107129613,-0.144617439,0.063245567,-0.271405956,0.22470361,0.09902583,0.010587593,-0.05243737,-0.022820119,0.252184354,0.038690305,-0.173314828,0.428511195,0.111689351,-0.078707113,-0.053874714,0.744151585,0.165930237,0.164945526,0.334417903,-0.092930589,0.627447209
TAF5,0.158253692,-0.231988554,-0.1138619,0.309379898,0.26320339,1.274863622,0.240370255,0.083219696,0.276551036,0.402150373,-0.049787283,0.104753603,0.221962276,0.237302531,0.400365861,0.214669448,0.200834054,-0.026936337,-0.077813521,0.089773668,0.045187314,0.065532824,0.709732056,0.282797273,-0.017641432,0.008853389,-0.070778581,0.376968446,-0.28708359,-0.06028975,-0.100034213,-0.144943313,-0.112990401,-0.159783913,0.323983762,0.28608657,0.854476687,-0.03753837,0.164252447,0.047371104,0.527831594,-0.015397888,-0.117575743,-0.056057593,0.450035073,0.032986479,0.054801872,0.546414855,0.611120721,0.102302817,0.667836745,0.000275793,0.227707432,0.597230235,0.297437096,0.471190992,0.66739918,-0.155106989,-0.546951957,0.139619459
TAF7,0.155738495,0.162529208,-0.691353524,0.135349292,0.017124504,-0.014187769,0.471759678,0.571494247,-0.090782212,0.172306427,0.043230967,-0.223443201,0.236922371,0.370001312,-0.110106999,0.59681715,0.466386677,-0.895339551,-0.230323666,0.430260367,0.322097014,-0.633674848,0.682401194,0.480303728,0.661677687,0.42568154,0.382096309,-0.596826744,-0.132078864,-0.487670928,0.833931591,-0.197702839,0.088908649,0.103170018,0.779739117,0.357195283,0.964311032,0.068554871,0.147167995,0.818886224,0.146255482,-0.423121649,0.041977097,-0.069552343,-0.014676142,-0.152533903,0.22996236,0.552583387,0.139122364,-0.224579963,0.72822875,-0.001800381,-0.221967875,-0.249435936,0.374855356,0.168808598,0.402229486,0.344624346,-0.173928777,-0.595855979
TERF2,-0.653851842,-0.04497438,-0.160328435,0.983842222,-0.425140739,0.80170268,0.201234741,0.951902608,0.16723846,0.206724809,-0.510293321,0.43973334,-0.125347125,-0.292712564,0.571476639,0.275098713,-0.214754006,0.082978578,0.273059204,0.511130259,0.311620417,0.355695905,0.659031673,0.344819301,0.393770378,-0.989381498,-0.115293291,0.490766841,0.204635137,0.16513046,-0.810835037,-0.396113983,-0.172450358,-0.813675954,0.000654475,0.397555844,0.621446935,-0.026196992,-0.317467355,0.07096208,0.327085258,-0.049943172,0.353141663,-0.256436735,0.307607604,-0.447386923,-0.229599874,0.176319838,0.308298126,-0.143916045,0.049952051,-0.362793614,-0.200550112,-0.503786763,0.623141506,0.262909085,0.637134544,-0.480071021,-0.004437559,-0.036538904
MAPRE2,0.356256635,-0.081263515,0.67795775,-1.358255954,0.564673121,-0.41878703,0.425120981,0.448826662,-0.060371992,0.603670748,-0.855159831,0.153317811,-0.014631659,-0.410800776,0.061116435,0.107654233,-0.392652561,0.94312206,-0.086171915,-0.774514096,0.248889818,0.870830852,0.961925018,1.081312915,0.152329935,0.197803394,1.287590121,-0.633055365,0.603807791,0.723835948,-0.133999192,-0.38939245,-1.07013491,-0.003223311,0.14488782,-1.059058142,0.375458907,0.499129717,0.141764765,0.208847259,0.050398571,0.255303744,0.683695538,0.25030981,0.02421363,0.071573294,1.344657137,-1.33816248,-1.200730828,-0.194173581,-0.411490311,0.277147363,0.220907007,0.235858764,0.82219881,0.429461211,1.276461323,0.571974915,-0.015870764,-0.220723116
TGFBI,-0.699634126,-1.031229521,-0.283712405,-1.20300959,0.268412002,0.133274486,0.727867747,0.909924819,-0.526759816,-0.811406539,0.222546303,-0.523497093,1.337889942,-1.200227451,-0.427026346,-0.839845565,1.211167211,-0.10510762,-0.072811816,0.327940836,0.06453496,-1.616510142,-0.493136874,-0.512650931,-0.555310721,1.888720921,1.972272525,-1.175316205,-0.233817368,0.020156659,0.028195399,0.912163493,-0.710567641,-1.726212938,-1.361546949,1.040486193,0.973101257,-0.130845312,-0.919257253,0.201070152,-0.907635089,-0.968786918,0.544020517,0.083810539,0.988786874,1.522991191,-0.532699308,0.239408264,-0.275510018,-0.352692617,-0.381702033,-0.183895148,-0.151208067,1.574641502,0.878363221,0.305666034,0.108115046,-1.485561215,1.600032622,-0.836149012
NCOA2,0.817678218,-0.345261136,0.040150072,0.056997196,0.041441173,1.003550546,0.347558066,-0.027464698,-0.282874432,-0.08883374,-0.455764167,-0.285677198,-0.656553671,0.331891347,0.034136271,1.308183602,-0.140456998,-0.392481912,-0.320381345,-0.177295911,0.566125483,0.953812632,-0.005676849,0.302107888,-0.287992541,-0.099963541,0.157149495,-0.12649642,-0.204205453,0.652630034,0.636280165,0.291221681,-0.082731419,-0.183421807,-0.219602578,-0.155129942,-0.112317891,0.80433512,-0.528612222,-0.328719356,-0.10337197,0.149086209,-0.167645035,0.127742026,-0.131507584,0.397260645,-0.423444904,0.187520972,0.064140903,0.073951085,1.902286399,0.127573283,0.699240015,-0.416421437,0.244310988,0.17853916,1.162666016,0.104173136,-0.449696309,-0.081712375
SLC9A3R2,0.560515534,1.322338903,0.204533755,-0.501738033,-0.259978026,-0.59027259,0.328929402,1.287233096,-0.614392762,-0.813500202,-0.423527942,-0.118971157,-0.283247029,1.560466547,0.512656089,0.937246464,0.540073126,-0.024863009,-0.441327121,0.325206288,-0.635153222,-0.617782112,0.182096325,-0.117701215,-0.330736396,-0.364573754,0.851997996,-0.395596197,0.232309854,0.823683967,0.613466642,1.134165139,2.233280298,0.665602265,0.489681335,-1.252191568,0.477051309,0.132112737,0.228689896,0.453901326,0.438324105,1.247569921,-0.63597052,0.598614479,0.659408195,-0.190048948,0.180590379,0.790734719,-0.304523953,0.003671506,-0.650999501,-0.144227519,1.47726284,-0.197927942,-0.362335888,0.958142963,-0.032368381,0.762680943,-0.863175166,0.993297807
TRADD,0.062317472,-0.254412565,0.49285955,0.036800694,0.042958674,-0.1984498,-0.078344587,0.397494344,0.02643846,-0.0930935,-0.639669251,0.027399609,0.039674456,-0.199866833,0.115147771,-0.031365937,-0.405977748,-0.445118828,-0.244489815,0.010014536,0.151433026,-0.008448939,1.452039097,0.416754894,-0.163232412,-0.320519784,-0.215412965,0.036336609,0.284899384,-0.239818276,0.735196753,-0.00403245,-0.563928287,-0.184311316,0.170388332,0.107133773,0.311427047,0.120888285,-0.302840915,0.187792687,0.306367765,0.265286703,-0.168854925,0.092696935,0.370571314,-0.307745548,0.147823448,0.411256195,0.494336891,0.03379586,0.093997917,0.807806829,2.87e-05,-0.185909324,-0.507795849,-0.200661773,0.438824971,0.098943433,-0.037417232,-0.265482643
TRAM1,0.993764147,-0.754386628,0.146071259,-0.784568962,0.894370348,-0.746555224,-0.458388815,0.535936087,-0.83958617,-0.04979598,-1.39360117,0.094347736,0.7401826,-0.174632937,0.509325303,1.24880305,0.129868323,-0.506632968,0.094722459,0.257337989,0.292722576,0.895259544,-0.743878737,0.301320357,-0.260508182,-0.687210562,-0.028609242,-0.622121889,0.754430941,0.849022562,0.78618995,0.282447438,0.428382738,-0.530342134,-0.388092645,0.249540629,-0.834619587,0.935376474,0.116975787,-0.356415358,-0.063360336,1.018953054,0.22994379,-0.098606034,-0.388929541,0.103039011,-0.16222022,-0.079025824,-0.424104199,-0.404500913,0.822121159,-0.927987615,1.020843968,-0.94523408,-0.528367718,0.148901764,2.026063498,0.399850243,0.417118487,0.060399204
TSN,-0.256259243,0.166784354,0.796261151,0.388559881,-0.062672578,0.349741901,0.226425502,0.231807376,-0.221115595,-0.346123262,0.221799883,-0.110010832,-0.197670928,0.100639109,-0.157339979,-0.096581659,-0.079987959,0.08564392,-0.088007095,1.174778569,0.373122935,0.268280569,0.950379912,0.064708396,0.010795383,-0.171960118,0.500497165,-0.326712547,0.429904307,0.547472316,-0.134638232,0.124777755,-0.331068725,-0.283064719,-0.068000509,-0.071110377,0.80351439,-0.556675107,-0.272711994,0.051134032,-0.143870628,0.04642731,0.737638692,-0.434384533,0.11704658,-0.199378698,0.345531579,0.006223089,0.139884895,-0.114113561,0.033324952,0.329730852,-0.029471372,-0.773894682,0.571712926,0.306867254,-0.110100283,0.275997604,-0.220112061,-0.558562137
TARBP2,-0.033131024,-0.137423835,-0.387966406,-0.361211781,-0.153522341,0.047491062,-0.205931065,0.145204803,0.058358402,0.509064133,0.314898227,0.209269763,-0.104905767,-0.157148803,-0.018838172,-0.184882369,0.087062235,-0.197426534,0.036661048,0.001018502,0.816843388,0.465150889,-0.263141644,0.333635061,0.175631546,-0.437927022,-0.404729771,0.218148848,-0.267488601,-0.414906256,0.282590924,-0.533190546,-0.360640243,-0.389932964,-0.395548036,0.069365498,-0.014147519,-0.290806626,-0.337057333,-0.052457754,0.1084107,-0.234827353,0.124674961,0.385252662,-0.13457204,0.584919844,0.887701956,-0.22622493,-0.612342012,-0.953291382,0.329098781,-0.343959476,0.610614686,-0.972657619,0.255294773,0.993174039,-0.238279354,0.532019631,0.413374025,0.002924031
SF1,0.114328963,0.421629243,-0.209236118,0.444035128,-0.020103384,0.66420082,0.064485099,0.195515138,0.052059541,0.573682232,0.615963509,-0.031529026,0.030243324,0.712204001,0.213315932,0.307551942,0.045090781,0.365374531,0.463199751,0.200649544,0.352425295,0.298591264,0.05487858,-0.031929216,0.005662756,0.180400946,-0.178754475,-0.00722633,0.079256662,0.103301508,-0.045640112,0.031366696,0.222751265,0.180385355,0.108005557,-0.044076455,0.025037422,0.017636511,-0.171560568,-0.289425789,0.547495151,-0.077569759,0.176350439,0.106681056,0.339720727,0.18187555,0.113580552,0.433741638,0.291168035,0.006831034,0.56866266,0.374800107,-0.083580934,0.235182249,0.561452968,0.299849225,0.024848759,0.224336169,-0.112176246,0.360474802
TRIP10,0.475396269,-0.419915275,-0.127038486,0.32918538,-0.091682829,-0.077138735,0.12023092,0.202830553,0.784838923,-0.032355211,-0.530583041,0.006051026,0.265245912,-0.612646685,-0.026165871,-0.122454825,0.715080909,-0.31596666,-0.332875019,-0.41311767,-0.386202074,-0.928506917,-0.474774735,-0.416004199,0.134443056,0.036195767,0.203046959,-0.041462175,1.400640872,-0.248488854,0.042719189,0.131874951,-0.146085817,-0.270875724,0.006085262,-0.258244783,-0.276604047,-0.373196614,-0.085121208,0.037970315,0.168759311,-0.219308084,-0.277384644,-0.054426606,-0.188534008,0.346287908,0.748508108,-0.452056652,0.457654903,-0.088633777,-0.177126483,-0.293698571,0.170408521,0.008989134,-0.243615469,-0.120120527,0.072100017,0.003356571,-0.08081556,-0.227258836
TRIP11,0.100842435,-0.090038158,-0.229177158,0.129175235,0.612358843,0.118298721,0.042625218,0.506547265,-0.045978553,-0.00681902,-0.39466974,0.108914231,0.084299214,0.056248102,-0.115094831,0.468793899,-0.379802011,-0.43755753,-0.198652993,0.28206872,0.253881384,-0.148316376,0.457212795,0.595006388,-0.221759356,0.098694546,0.281683417,-0.420426857,-0.064197395,0.589998493,-0.277731646,-0.341167078,0.125402744,0.263407509,0.165706881,0.202978355,0.370151362,0.503119038,0.200182582,0.382015282,-0.336147752,0.295173061,-0.211574789,-0.151019366,-0.329990508,-0.022821164,-0.084318773,0.797326508,0.495217954,-0.041077864,0.211398088,0.062048878,-0.377838583,-0.163412534,0.114830977,0.073730911,0.06479698,0.61401577,-0.089533855,-0.519044678
TRIP13,-0.708075601,-0.89792917,-1.638931819,1.398917095,-0.067227392,-0.259916348,-1.52997499,-1.321860109,-0.142257429,1.518776245,0.844926347,-1.117179763,-1.867816546,-1.071143266,-2.370301986,-0.43372484,-0.081841345,-0.606414683,-0.117271712,-1.21594841,-1.501976905,0.397629085,-1.481852319,-0.571471736,-0.725305942,1.772423742,-0.129790301,2.036454491,-0.460249243,-0.308510462,0.707137356,-2.31512617,-0.674410043,-1.001379849,0.01596098,-0.593755058,-0.684171956,-1.455068677,-0.732983286,-1.504339749,-0.384414988,-2.516859215,-0.016022709,-1.395497892,-0.454416669,-0.362939302,-0.193826326,-0.701139154,-0.180702758,-0.92473593,-1.016799211,-1.319337775,-1.415279325,-1.23035284,0.909168635,-0.568938192,-1.337160312,-1.525985291,0.234675505,-0.893072021
