,AP.27JZ,AP.2XNK,AP.3336,AP.352Q,AP.3FY5,AP.4HAU,AP.4M7L,AP.52RG,AP.5JDU,AP.5L2V,AP.5MX6,AP.62LT,AP.67ZV,AP.7GDN,AP.8MWD,AP.9D3B,AP.9LNA,AP.9PXS,AP.A5NG,AP.AAFC,AP.AGZG,AP.B2SL,AP.B9CH,AP.CT3G,AP.D35H,AP.D9X4,AP.DM87,AP.DMUM,AP.DT88,AP.E7CU,AP.E98M,AP.EPNF,AP.EZEX,AP.FX68,AP.HKYN,AP.HMFR,AP.HML4,AP.JBET,AP.JK59,AP.KX5B,AP.KXUT,AP.LWHD,AP.MAZ4,AP.N8FG,AP.NMZS,AP.QAHT,AP.QUHC,AP.RA2G,AP.RBLG,AP.SJVE,AP.SS2L,AP.U8MP,AP.W455,AP.WDKZ,AP.WPAM,AP.WTXJ,AP.XCJX,AP.XSR5,AP.XVLY,AP.YTZ8
BET1,1.411189979,-0.755555661,0.581460222,0.19611194,0.260363695,-0.935882537,-0.389529114,-0.145398481,0.421838305,0.115936685,-0.482567809,-0.353519605,-0.116760996,-1.381766066,0.293453097,0.637534989,0.136983002,-1.596681859,0.148174407,-0.868343895,-1.055814513,-0.44871163,0.673425047,0.757193019,-0.521942202,-0.714562378,-0.950218554,0.075318861,-0.210376997,-0.303264203,2.052783909,0.980362579,-0.107875305,-0.051485279,0.241905661,-0.389268219,0.047173644,1.882525177,-0.233312946,-0.179981479,0.074158542,-0.498550683,0.088763116,-0.631593119,-0.174191631,-0.006767946,0.100128503,-0.886561545,0.367317776,-0.113835684,-0.490049694,-0.36784823,-0.259880342,-0.492989532,-0.068398669,-0.476766983,1.810984706,0.115397474,-0.121539283,-1.124420499
POLR1C,0.618407307,0.495230064,-0.169875386,0.00032585,-0.058504131,0.381964019,-0.106121857,-0.380403725,0.172141923,0.475223639,0.151825825,-0.193887764,-0.006293375,0.144650862,0.097342872,-0.222326066,-0.373529198,0.221244479,0.272489841,-0.000646042,0.160936573,0.14493202,0.144605039,0.334028087,-0.105651015,0.171739053,-0.458795686,0.424135275,-0.392219365,-0.458998116,-0.354567694,-0.056890428,-0.287122139,0.379701443,-0.023183419,-0.151079965,-0.238530232,0.030710317,-0.114782948,-0.55587608,0.140252073,-0.187851901,-0.092171529,0.160179211,-0.163344973,-0.089506781,-0.07711443,0.465740374,0.506473859,0.186243899,0.685067698,0.470671284,-0.363436949,0.301800341,0.46952384,-0.063617011,-0.029450006,0.228819586,-0.050300377,-0.134226941
PLSCR1,0.225989464,-1.454722824,-0.310343846,-0.444568653,0.065201174,0.214145081,-0.146817693,-0.13843132,0.153474903,-0.800211682,0.331166925,0.428622553,-1.816245133,-1.117963604,-0.429708313,-0.042256579,-0.596599662,-0.524763564,-0.121041053,-0.514163743,0.118461573,-0.296340857,-1.299596085,-0.897377988,0.401316688,0.495855095,0.364437951,1.186490814,0.529226628,-0.268603664,-0.315737819,-0.552381016,-0.083267939,-0.965014141,-0.479162521,-0.996978175,-0.076924409,-0.187360437,-0.641074919,-1.636972486,-0.321508831,-0.028434144,0.102821941,0.030282918,-0.553763339,0.814971756,0.164880123,1.16582886,0.835842362,-0.607311707,-0.582683057,0.379248015,-0.013495702,-0.444406465,-0.632018974,0.650594425,0.191120359,0.767650487,0.48081748,-0.154817502
TRIM24,0.265746192,0.198937731,-0.18034854,0.34989068,0.103986784,1.139608509,0.188224748,-0.486183443,-0.256491096,-0.016078652,0.574877059,-0.361735938,-0.79620618,0.566925669,0.733640857,1.172703207,0.066680993,-0.106860803,-0.824003619,-0.248458831,0.10019479,0.139178616,0.188532396,0.64561314,0.049244082,-0.292873199,-0.354184802,-0.061084822,-0.637024469,0.448413146,0.108020608,-0.482682437,0.272158295,0.366122132,0.217371628,0.199262221,0.504151555,0.145846953,0.039349533,-0.123602063,-0.009088806,0.179876897,0.069760967,-0.509557813,0.118929292,-0.230583943,-0.185011484,0.312430355,-0.258497091,-0.371666846,0.221245613,0.343125987,0.021704974,-0.208291894,1.95147817,0.135155094,0.497884244,-0.503818412,-0.330946754,-0.034172596
PGRMC2,0.033193094,-0.059341979,0.621023521,0.180085369,0.309660066,-0.654069995,0.165479856,0.013560246,-0.047194372,0.077523417,-0.664627249,0.460294421,0.119014658,0.24320564,-0.154788459,0.135043172,0.116401036,-0.031641146,-0.120355486,-0.084082473,0.464214079,0.516208893,0.37530589,-0.259589469,0.35519747,-0.214280709,0.178563298,0.131207686,0.084334909,0.711418815,-0.091727546,-0.124658116,0.157205595,-0.231639608,-0.258968692,0.316133855,0.467179249,-0.061393442,0.149704274,-0.006073825,-0.101941731,-0.015214416,-0.119878395,-0.162876695,-0.220855564,-0.16305057,0.320447138,-0.26337896,-0.899661724,0.468407455,-0.25912278,0.272222097,-0.020122018,-0.28322723,0.157755345,0.161386976,2.07359046,-0.033905075,-0.219262414,0.071016117
VILL,-0.639724722,-0.479958058,-1.833965334,-2.164220414,-1.20508367,-0.01539374,-0.356593741,-2.121954757,-1.229932699,-1.408846812,-1.589932667,-0.617227579,-1.723862136,-0.463104416,-1.082089483,-1.190306362,-2.341414812,-0.934817733,-2.251273625,-0.359363748,-2.500997866,-0.425540902,-0.409761838,-0.718974376,0.065384923,-1.472035188,-0.646009912,-2.412497477,4.360486762,-1.299490052,-0.620219032,-0.866592952,1.802256787,-1.251175422,-0.985728318,-1.624046262,-0.75329912,-0.779359499,0.299705167,-3.46222837,-0.398160307,-1.110981317,-0.912521696,-1.902278425,0.178504477,0.224538194,4.120905155,-2.422958164,-1.372431096,-0.54781753,-2.322936781,-2.606542985,-0.30855606,-0.985862138,-1.732175005,-1.239692011,-1.326640025,0.905494289,-0.31016654,-1.244230254
RGL2,0.115004601,0.630754273,0.544600823,-0.095812128,0.07455613,1.319231376,-0.026580225,0.435717295,0.100773901,-0.02560653,0.432705897,-0.034714525,-0.106465131,0.386680378,-0.250352126,0.953140942,0.321876849,-0.057583202,-0.04834849,0.605032823,0.239498588,0.160710087,0.226182975,0.89710742,-0.098737295,0.065755253,0.020473819,0.524999649,-0.180407053,0.261662854,-0.071262087,0.454265158,0.512136775,-0.107985882,0.059838126,-0.421699928,0.349983392,0.147423759,-0.065453663,0.242708376,0.14957018,0.631723808,-0.524116202,0.145945777,-0.051304496,-0.205895866,0.026920824,0.174468612,-0.222049302,0.138700344,0.125171794,0.127075868,0.103301347,0.084915652,0.106045257,0.39254385,0.506332474,0.38662132,-0.311814013,0.497001813
PFDN6,-0.091830815,0.926370556,-1.114811734,1.331389143,-0.319801705,-0.081617602,-1.173254271,-0.720076102,0.462802996,0.589838985,1.143559997,-1.214659945,0.543796141,0.128938543,0.580892594,-0.248700637,-0.408772967,0.47953338,0.375768589,-0.825059827,-0.671793755,-0.157682143,-0.693333106,-0.429956579,-0.878150297,-0.971077245,-0.167788458,0.688667829,-0.16450518,-0.561186357,-0.787024586,-0.206071425,-0.15896023,-0.549853458,-0.357102737,-0.350378031,-0.926475748,-0.551547406,0.013979975,-0.56446909,-0.102236511,0.207789899,-0.445539468,-0.854975873,0.204652828,0.104375163,-0.170686957,-0.098071957,0.476430122,-0.74856561,-0.821005861,0.809176411,-1.018217082,0.031971697,-0.297885931,1.100070562,-0.592259675,0.736516345,-0.870997568,0.149706598
WDR46,-0.262803308,0.409247925,0.182406962,0.849268682,-0.128467805,0.291530043,0.104670931,-0.229863851,-0.36456222,-0.021763917,0.461884811,-0.163466107,-0.531350048,0.596280686,-0.355186566,-0.201037893,-0.071670303,-0.616551964,-0.228149702,0.220740569,0.489369304,0.150365305,0.393061574,0.481842427,0.164063868,0.131723565,-0.81617086,-0.034971855,-0.329746477,0.312933092,0.127782654,-0.418645793,0.394597545,0.62499352,-0.236473282,-0.374591809,-0.075744219,-0.04763854,-0.759902697,0.244490538,0.152400465,-0.318861226,-0.43129361,-0.00805522,-0.006897741,-0.558893613,-0.321771436,0.382958736,-0.095819709,0.166486158,1.238684608,0.18522718,-0.221489521,0.020999269,0.779880441,-0.727660772,0.22901759,0.380533513,0.269808126,-0.338253472
NKRF,0.527891741,-0.711451371,-0.442988206,0.663770938,0.738836625,0.16960732,-0.534255241,-0.212450696,0.135249198,0.98999109,0.124278098,-0.310713609,-0.748009114,-0.846526559,0.183365851,-0.670037151,-0.198964613,0.041083065,0.781962063,-0.893979308,-0.057429291,0.791833319,-0.17492741,0.387926044,0.158904679,-0.625499995,-0.515638914,-0.11590992,-0.580409233,0.168570718,-1.06467355,-0.262562479,-0.372572044,0.208759817,-0.406267026,-0.082459519,-0.096818313,-0.737111467,0.054864264,-0.679675554,-0.746924236,-0.285611165,0.442161084,-0.350831646,-0.276922192,-0.471780864,-0.186337629,-0.125298273,-0.165710205,-0.558252029,0.465550404,-0.54969468,-0.246638105,-0.321673557,0.684338242,-0.232228902,0.0843882,-0.032118217,0.104212002,-0.169965332
GNPAT,0.207578059,0.07276104,0.398662635,-0.58252768,0.165990539,-0.364680764,-0.717118051,-0.350227102,-0.228690447,-0.46206154,-0.66746472,0.018285338,0.636685094,-0.21800475,-0.109613727,0.017103449,-0.227463047,0.928744879,-0.644844614,-0.783913507,0.028480266,1.019592522,0.099703034,-0.064338297,-0.182265792,0.040499933,0.115275647,0.021712496,0.547023855,0.482791395,1.055325505,-0.434419762,-0.809547369,0.357299632,0.143529803,0.431277616,-0.619718073,0.93939414,0.045167419,-0.434668314,0.371899075,-0.265678238,0.327685497,-0.200648979,-0.45034812,-0.284168576,0.157121637,0.199938505,-0.243282824,0.029850808,0.736840031,-0.367476856,0.708151273,-0.099248951,1.227926173,-0.612935723,1.085550944,0.125481655,0.139232139,0.088370884
KMO,0.503378578,-0.782294723,0.344454138,-0.798865904,1.241294321,-0.593254255,-1.044718167,-1.151124589,-0.577667217,-0.944642238,-1.09163805,0.421721494,-0.651386362,-0.819797535,-0.252933929,-0.500693921,0.261651717,-0.600616851,-0.356619839,-0.750303188,1.22654434,-0.35462556,-0.641148999,0.119917088,-1.129054245,0.2832982,0.132820612,1.913217482,-0.697059592,-1.442416743,0.900696446,-0.398104141,-1.047221853,-0.793455444,0.078954995,-0.079135058,0.293554128,-0.483515678,-0.539994377,-1.055310885,0.52948674,-0.029985012,0.812048717,0.754541571,0.709875953,0.096489253,-0.828614319,-0.581762645,0.465079525,0.414527395,-0.929139248,-0.202614381,0.363671137,-0.092608077,-0.675080954,-0.00296031,0.43462559,-1.207603639,0.266956256,0.729779608
LAMA5,0.166531534,1.405463289,0.724990292,-0.627470317,0.195998726,0.060265267,0.163505642,0.227818319,-0.292840671,-0.975424361,0.002694252,0.957915157,-0.557116384,1.503748877,-0.649152492,-0.159033933,1.832013763,0.299545389,-0.25020761,0.451410223,-0.0133284,-0.816712182,-0.215028916,0.101581124,1.653746257,0.333487666,0.778237741,-0.083566044,0.311034366,-0.019040254,0.609917083,0.917396795,-0.460589473,-0.133539918,-0.02712638,-0.451276303,-0.123679264,0.10508505,0.359781811,-0.532421981,0.042535104,-0.008031234,-0.702590473,0.540875654,0.205166862,-1.113652483,-0.097266273,-0.537649346,-0.164780022,1.189977552,-0.580114189,0.25573956,0.836649519,0.618671705,-0.402085401,0.425578319,0.354445849,-0.608598749,-0.772980182,1.741036375
ZNF185,-0.337387473,1.629628994,-0.078612236,-0.021434093,1.371790565,0.625214403,-0.149863876,-0.197877353,1.279495221,-1.224760325,-0.637454598,-0.102671682,0.046669698,0.280026353,-1.269079776,0.125616775,-0.056476798,-1.039084299,-0.018157638,-0.329050729,-0.894583591,-0.836539214,-0.534557306,1.018636133,0.559268242,-0.464184769,0.468574965,-1.512416779,1.905007976,-0.008608332,-0.762528869,-0.0374592,-0.104988767,-0.022727786,-0.12104198,-0.651828231,-0.453934942,0.272305155,-0.828995218,0.12806312,-0.348639087,0.068948287,-0.493962265,0.340501964,0.059921808,-1.079360597,0.419033596,-1.193468302,2.177661443,-0.516563454,-0.927452331,-0.667975827,1.172905155,0.331987379,-0.609216995,-0.520349161,-1.155650662,1.149447845,-0.637810822,-0.797322563
CASC3,-0.121164656,-0.03287413,-0.526866593,0.616154213,0.207282018,0.203547597,-0.172579325,0.314868248,-0.217437419,0.769242095,0.066302384,-0.344150498,-0.1950146,-0.124064186,0.146577316,-0.160535401,0.386904351,0.156885148,0.390926022,0.224127154,0.347866344,0.121399873,0.161369417,0.157683834,0.122107363,-0.125190241,-0.555933869,-0.303614765,0.096049197,0.070865493,-0.166087599,0.130619512,-0.191422995,-0.326482419,0.179980649,0.284415094,0.093754981,-1.189773474,-0.179554417,-0.16632423,0.181904513,0.037708756,0.26501382,0.017923022,-0.028098104,-0.089266891,-0.14686934,0.300797342,-0.015145713,0.119050913,0.261759906,0.678824003,-0.221441469,0.039344889,0.499544325,0.065422326,0.389889963,0.299623123,-0.367385088,-0.296030623
CLIC2,0.356628077,-0.455121754,0.666667059,-0.665386311,-0.491005728,-0.497725442,0.815414224,-0.272005739,-0.729038527,-0.816560388,-0.624172561,0.020840619,0.254091122,0.059620281,-0.145937815,-0.096735678,0.184640612,0.145547907,-0.394633554,-0.055155179,-0.137339478,0.444494454,-0.348226266,0.001939575,-0.441123186,0.879377331,0.551598546,-0.001305902,0.225399977,0.714727347,1.219766738,1.480652557,-0.800860536,-0.474229886,-0.155846189,-0.240189795,0.514569611,0.507532016,0.057082401,0.712038402,0.632778652,1.048849217,0.630106655,0.861413181,0.880862182,-0.315085231,-0.295975715,-0.553382232,-0.340822535,0.439283338,-1.264035105,0.719920609,0.079886764,-0.073338306,-0.146706689,-0.151969958,0.378450329,-0.062874473,-0.344816672,1.538249034
ACOX3,0.376891826,1.44488562,1.233677509,-0.58743207,0.443056371,-0.381207997,-0.826481022,-0.978682793,-0.131047499,-0.224926395,0.205064752,-0.018759758,0.459735774,0.6871877,-0.156053504,0.964523894,-0.464945598,0.510095729,-1.032982636,-0.797462367,0.168425586,0.941529928,0.017374595,-0.803111651,-0.497763721,0.09131023,-0.286501237,0.584548014,0.560496681,-0.354861665,0.4301894,-0.078386371,-0.488844018,0.149996982,-0.249499402,0.162697885,-0.043373279,1.242025565,-0.417378314,-0.48727832,1.155271078,0.590034348,-0.414227124,0.961851418,-0.234188029,-0.368785174,0.527555272,-0.181495933,-0.215294058,0.280875729,-1.019754056,0.2776889,0.427532391,0.437962976,0.16335075,-0.667941864,1.065973018,0.583621463,-0.24547555,0.801063033
RER1,-0.039348936,0.134033921,0.270661347,-0.054058467,0.352882152,-0.284453435,-0.015811063,-0.09437073,0.341142237,-0.134667147,-0.234291289,0.288790053,0.443658635,-0.262936061,-0.106274539,0.416449207,-0.161681878,-0.537638299,-0.503166502,0.021946859,-0.026569844,-0.010955099,0.558086709,0.20079907,-0.079793028,0.12959797,-0.010774973,-0.236641673,0.256919118,0.707271601,0.049855166,-0.712213491,0.576788242,0.651385417,0.548830669,-0.349940912,0.625649297,0.038686816,0.450765183,-0.401472145,-0.147219577,-0.004065726,-0.395029726,-0.059333416,-0.241610793,-0.261647091,-0.205182596,0.881800401,-0.016140004,0.054552713,-0.444155977,0.244291857,0.126492079,-0.388301235,-0.346591157,0.195100401,0.359039223,1.270011153,-0.272704437,-0.366321033
SURF4,0.190338574,0.058537325,0.513298793,-0.434482247,0.223201232,-0.105508428,-0.120000519,-0.160177477,0.009746156,0.109278305,-0.228830141,0.333166431,0.392382313,0.220321815,0.137782445,0.127253742,-0.011406477,-0.445674024,0.50016924,-0.066430661,0.000155754,-0.209855068,0.367469707,0.114462954,0.190960199,-0.279496777,-0.101568446,-0.440325756,0.137542886,0.041305122,0.45435539,0.214436658,0.857087267,0.365479087,0.351672496,0.029481568,-0.008370446,0.673176406,0.47106146,-0.019989082,-0.033447503,0.465914336,0.237671851,-0.183017241,-0.067764203,0.110965631,0.031751534,0.444817825,0.100083304,-0.148881979,-0.23735978,0.288990813,0.09053619,-0.332598829,-0.015326542,0.00210384,0.428084551,0.58249401,0.073701845,-0.173325851
MAPK13,-0.570717513,1.037722147,0.789245553,0.676223703,-0.405421422,0.568536521,-0.031118799,-0.753750055,-0.142472715,-0.100553566,0.748176204,-0.314353794,-0.525332748,0.957257696,-0.677902407,0.556929387,0.268662854,-0.181146727,-0.68366409,0.818676701,0.127701169,-0.729497046,0.84041722,1.272703932,-0.901504149,-0.127848349,-0.644722663,-0.210636777,-0.317585185,0.051708497,1.100236478,-1.093691502,0.00554522,-0.239869855,0.718205468,0.489511353,0.922065014,0.24495911,-0.352070235,0.137419894,-0.809223159,0.710741044,-0.739198835,0.384291968,-0.603709656,-0.590176561,0.136117373,0.809527148,-0.495779818,-0.352904719,0.046457864,-0.028283973,0.350215888,-0.462412993,-0.138742328,0.233589242,0.043608646,-0.359134246,-0.399088308,-0.252363909
SPTLC1,0.434691075,0.086960099,0.550250617,-0.288973443,-0.273106816,0.466496592,0.073283463,0.272481998,-0.648828712,-0.054166274,0.084145516,0.136681961,0.000216589,-0.254706795,-0.460731251,0.308910245,0.178975072,-0.052650487,-0.140863758,0.301048568,0.05537209,0.034499138,0.409546124,0.247899281,-0.059781911,-0.048354159,0.242515722,0.584295336,0.22846733,-0.259134941,-0.367894496,-0.12233174,0.226151963,-0.312067019,0.538592138,-0.183271246,0.255258938,0.356785256,0.102984203,-0.071305147,0.07312561,0.425503782,-0.079034096,-0.128294997,-0.123823711,0.113561815,-0.080582358,0.26768737,0.64859857,-0.14745342,0.223817318,-0.351580494,0.078117387,-0.323487936,0.322140926,0.318885305,-0.147622691,0.187680451,-0.028806814,-0.129245919
SPTLC2,0.42224945,-0.673598844,0.306684999,0.20281731,0.250336687,1.020615266,-0.002178589,0.60549548,-0.740464872,-0.686961172,0.614044096,-0.513745909,-0.532856674,-0.803662508,-0.305761454,0.027295211,-0.532291806,-0.458247052,-0.367751254,1.121924,0.062672827,-0.077798652,0.601976574,-0.505638348,0.004721529,-0.377184627,0.391313966,0.111790198,0.748163974,0.230996687,-0.260765804,-0.434744475,0.561477287,0.210731272,0.170854286,0.282275485,0.518513416,0.221405174,0.449863109,-0.237278968,-0.184223698,-0.219361355,-0.187869688,-0.454596835,-0.226116698,0.293890476,-0.066314429,-0.473693277,0.074886177,-0.644576572,0.290670817,-0.258742646,-0.145010377,-0.651446021,-0.087530951,0.377539203,-0.296970245,0.476505001,-0.475829369,-0.033644078
OGT,-0.143437901,-0.113351018,0.183909284,-0.129544544,-0.195405754,1.018562075,-0.510517621,0.110465808,0.212907911,0.329068458,-0.061300371,-0.070000577,-0.204149937,0.173827175,-0.31420961,0.095989385,-0.083340378,0.061296702,-0.080868772,0.237397478,-0.007364779,0.397961937,0.038266142,0.791281861,0.153770584,-0.352774705,-0.142834344,0.336783953,-0.155177899,0.152977767,-0.025691118,-0.112120095,-0.502916935,-0.184490164,0.197600947,0.064991273,0.486775058,0.628957372,-0.258645295,0.131250798,-0.090551887,0.105996287,0.092698367,-0.272339998,-0.209238281,-0.26526231,-0.235175192,0.078843885,-0.219915061,-0.199604185,0.665546915,0.077984156,0.447009014,-0.170461134,0.889575763,0.12623392,0.273407225,-0.055621797,-0.211179279,-0.18705836
ALOX15B,2.230887679,2.080954144,4.694224474,-1.063267015,-0.218552236,-0.433845104,0.963863999,0.893508437,-0.544917956,-1.190903509,-1.240721958,-0.447279632,-2.089403888,0.065563276,-0.665735933,3.096540342,-2.230652973,-0.267168674,-2.260937182,-1.265403189,-0.368481933,-1.11903859,-0.702691859,-0.511566225,-1.940463067,-0.743642463,-1.339408849,-1.291918513,-0.573776188,-0.193543846,1.047459706,1.073905817,0.801338452,0.950334272,0.400237464,-1.746303113,0.705741617,3.120528674,-1.831379879,-1.985892941,0.865958635,1.867353077,-1.055170604,-0.79294751,-0.491881046,-1.372904523,-1.18807595,0.717284795,-1.230048475,0.445015474,1.191225316,-1.270568892,1.778171177,-0.07637076,-0.520121677,0.463373302,1.333295565,-1.249889699,-1.126729343,-0.703636017
PMM2,-0.231330558,0.426846751,-0.271848119,-0.916325537,-0.467802801,-1.088611486,-0.931714855,-0.601602899,-0.1639026,0.449336674,1.925126024,-1.172317159,0.687278447,-0.360122058,0.096096237,-0.682552141,-1.095704138,-0.040796781,0.841083133,-0.849254206,-0.387212586,0.202161417,0.386793002,-0.535239158,-0.698444357,-0.422104091,-0.662407971,1.758140022,-1.32347483,-0.606302626,-1.057432838,-0.317182721,0.514878306,-0.277095736,0.641626077,0.359104287,-0.382212627,-1.051431941,-0.271380573,-0.086848341,-0.062065646,-0.987495519,0.431533766,-0.457653354,-0.881641047,0.030236716,0.110819561,0.444120646,-0.727609758,-0.075136444,0.061920183,1.272742245,-0.157687889,-0.191046133,-0.397483986,-0.480090157,-0.129835822,-0.031446756,-0.216372753,0.131674963
TM9SF1,-0.28287341,-0.354382277,0.083563728,-0.281230464,0.378336667,0.441007837,-0.184601746,0.098508317,-0.48388636,0.230817538,-0.109786312,0.240106259,0.038702005,0.560239911,-0.435947787,0.583618753,0.06041659,-0.665055342,-0.201565287,0.591541436,0.631365685,0.186160282,0.753992372,0.352599585,-0.517862377,-0.17511364,0.510742818,0.530107141,-0.692424526,0.185228898,-0.112047095,-0.804698176,0.945170626,-0.166912526,-0.647080999,0.792196184,0.004409313,0.233232711,0.629479943,0.397031887,0.157633592,0.145282687,0.488460345,-0.161834739,0.199839384,0.822361657,0.21574367,0.164514034,-0.052386879,0.079131437,0.367160691,-0.470677249,-0.594039559,-0.087706154,-0.133394783,0.10547422,-0.152496275,-0.044006824,-0.005085366,0.203072111
