Gene	RNA_log2FC	RNA_Pval	RNA_FDR	Prot_log2FC	Prot_Pval	Prot_FDR	Meta_PVal	Meta_FDR
CLDN6	1.67129439102481	0.10129312250689	0.360656482814204	1.12201523615929	0.00282126642242082	0.0151169053767151	0.00261778457853623	0.00831737766714153
CLDND1	0.12541218772785	0.15746308666468	0.469588190235981	0.121517204409469	0.211954967221741	0.353443959795518	0.146848580536324	0.223427528765509
CLEC11A	-0.14095077243305	0.400125217308321	0.763443105823759	0.255187856142406	0.144773797963051	0.269644325795458	0.222938051076216	0.309569432752553
CLEC14A	-0.519028347325419	0.00176579136980302	0.022597673095104	-0.172768797021365	0.174206448760528	0.306329769252346	0.0027951698890065	0.00876897178514817
CLEC16A	-0.142596708459921	0.219668543940243	0.565843388895975	-0.157473996455274	0.025106215441259	0.074092528825483	0.0341948017896489	0.0680073353665842
CLEC3B	-1.02952071860602	0.00011007356427081	0.00307103623202684	0.389876696453763	0.0717741545121051	0.161682962264843	0.000100719476162078	0.000572301084321711
CLGN	1.11627202219292	0.00626676844632654	0.0557185519933714	0.278364977989886	0.241155296478955	0.386966581115019	0.0113266369250093	0.0279223461246022
CLIC1	0.199131528256171	0.126658621367664	0.413218299056664	0.14667086759776	0.20736673887802	0.348079883116676	0.121856125329922	0.191611969393441
CLIC2	-0.976799490509276	0.000101608121963784	0.00290180542082702	-0.538614882749069	0.000540006148412486	0.004767347127332	9.72186249037543e-07	1.23540402258648e-05
CLIC3	-0.442282975749857	0.190726435842966	0.523674073530985	-0.229755157091773	0.36537105367388	0.514982451438897	0.255312262048556	0.343480954632123
CLIC4	-0.161863348294437	0.216881936486541	0.562007009683637	-0.0626994347268412	0.63819571073142	0.756452072857612	0.412126739535235	0.50063583121562
CLIC5	-1.46683149568659	0.000173588277763173	0.00424433381088329	-1.06277500816925	0.00708988744754385	0.0296443728861059	1.79782679446873e-05	0.000139701120966532
CLIC6	-0.687916086297825	0.162318917347338	0.477868005505359	-0.518260653755221	0.152125313477648	0.279171399570695	0.116086909408303	0.184122561472901
CLINT1	-0.294325652714033	0.0286427814539419	0.159934265886312	-0.228061228663986	0.00848562750922587	0.0337916149870532	0.0022657876966262	0.00738977113452248
CLIP1	0.189482669761404	0.0271692617978466	0.154309822550794	0.147990958477745	0.132297711097251	0.252207003578986	0.0238252148800495	0.050805366890334
CLIP2	-0.386608791357129	0.0263397476788965	0.150840441363064	-0.211903826090478	0.0559424917204152	0.134410265686097	0.0110809621242675	0.0274517950898748
CLMN	0.0603243354647116	0.814642060602718	0.979412103366344	-0.0540934941410571	0.815442636801136	0.88760260709133	0.936010425696434	0.949222299240466
CLN5	-0.243698672789444	0.0877648451795318	0.330233824234848	-0.124339908595928	0.502345340128082	0.639973055765251	0.181712485521292	0.263949395764988
CLNS1A	0.378561199834877	0.000105546864316954	0.0029774991206639	0.22474607782123	0.0182947907465988	0.0589989566897938	2.73375317653083e-05	0.000197932206734868
CLP1	0.0274180088729756	0.800560115615883	0.979412103366344	0.323024032000297	0.000196332029813645	0.00241865368118566	0.00153374229319594	0.005398079328667
CLPB	0.0966223801551243	0.375211116424917	0.744147496491802	-0.13548778574273	0.226849687760084	0.371368205247319	0.294821009485535	0.384719277484442
CLPP	-0.178764820287882	0.0598035760250517	0.258190738571369	-0.234844615287105	0.0511131392443797	0.125621511364334	0.0207565572309121	0.0456155869498163
CLPTM1	0.142323315448239	0.140463228426616	0.438972025903932	-0.0156789551209604	0.83769684347389	0.900765749332717	0.369459169090106	0.458876148843296
CLPTM1L	-0.658765288315633	0.000174192260514523	0.00425427354944623	-0.886747907724575	0.000104746555324226	0.001611192469169	3.43378223807893e-07	5.34525435060954e-06
CLPX	0.233981794318795	0.0116887972493259	0.0859264940206557	0.162561306799326	0.0824062304682616	0.179166487374456	0.00765307225122541	0.0201209556161704
CLSTN1	0.301130533808193	0.0349275157614079	0.182260634997001	0.695012140454814	2.45884466258935e-05	0.000594337881300169	1.28544759969914e-05	0.000105548038191868
CLTA	-0.13022551139093	0.207676849079405	0.549090052890474	0.353838595516509	0.0237692500903691	0.0711675462792254	0.0311537921813305	0.0630330720766047
CLTB	-0.126915679554385	0.497840551908098	0.840885494874462	0.234349189540948	0.222376610491065	0.36640889683596	0.354360937509127	0.44425921561547
CLTC	0.162064902434523	0.114467041421506	0.389210084175498	-0.0896165472251417	0.169775244967106	0.301005951875456	0.0960168211006148	0.157436402735087
CLTCL1	0.369983964743423	0.0632943050996083	0.268003423291681	0.0330769187907466	0.874834387647535	0.925908955733713	0.215601031880109	0.301766686610464
CLU	-0.454380840869442	0.129126184828361	0.417767239904669	-0.233565992167873	0.329429960942251	0.481158588646518	0.176845811824334	0.258640028567513
CLUAP1	-0.116144924073446	0.391013155070184	0.757422927863082	-0.0821156027116263	0.472098247807111	0.613929301247369	0.49648780903044	0.579809412438173
CLUH	0.310908303405395	0.0237729227715435	0.140677087354473	0.34354595212444	0.00962175224817086	0.0370756007446885	0.00214622619575903	0.0070676959606485
CLYBL	0.203937525680021	0.311723586494178	0.681575139235243	-0.0181984894465872	0.906133699886373	0.945887303391122	0.639555229996676	0.708909164595039
CMAS	0.402226854350506	0.00283498076832849	0.031803716349318	0.137077708141974	0.280424339274098	0.430821412274613	0.00646903151513923	0.0175069190442305
CMBL	0.551138776285516	0.0932660572227266	0.342298777144462	0.204084841946157	0.640155901914621	0.758125912009156	0.227973449137417	0.314864623281845
CMIP	0.498406850277113	0.00221332203099047	0.0266668470776448	0.380940439734691	0.013501540835316	0.0472647043310786	0.000341213354220025	0.00154799403930299
CMPK1	0.126481860310223	0.276263160287045	0.639877238292366	0.019284069540734	0.902916961963106	0.944082635043544	0.595800442003874	0.672785386527572
CMPK2	-0.470191611515369	0.0404910898253569	0.200994813254842	-0.396650012562017	0.0409399053986838	0.107226342302334	0.0122708429106572	0.0297397788609894
CMTM4	0.715061867585998	0.000253180140406734	0.00555764145986694	0.0882437102250875	0.677798979915345	0.785324230036744	0.00165947634102714	0.00573524848295782
CMTR1	0.0346074538058261	0.738446967755044	0.977298774626091	0.0900879625408137	0.454334559757907	0.598709103392564	0.701912938409791	0.761314193032074
CMTR2	-0.077741454951779	0.60456682374574	0.901946283591062	-0.077787055944349	0.47678304027919	0.617734820444261	0.646808475203921	0.71472240856606
CNDP2	-0.053478023055936	0.712509393368732	0.963278393889473	0.551696213314728	0.0250729277199416	0.0740516957562589	0.0897688348078053	0.148890728897652
CNIH4	0.165342453999782	0.360034980403816	0.72993393287349	-0.129138134465336	0.124745162297397	0.241852593678793	0.184278173244476	0.267001456366633
CNKSR1	0.320368371549391	0.0588261449722216	0.255479708930254	0.0342474572037493	0.800275373513113	0.877490883342287	0.19094327804858	0.27458201954946
CNN1	-0.428487189022568	0.144393544001805	0.446035542614005	-0.473388104375804	0.205985937795206	0.346387127557569	0.134294535626929	0.207925563656115
CNN2	-0.0952775058832733	0.419401645196799	0.779602544374364	-0.0232395168570813	0.87642760039273	0.926768439875493	0.735454453003638	0.790010878787117
CNN3	-0.444865988735958	0.000987916558780399	0.0150644684380487	-0.149971165593472	0.416106146731303	0.564747272943341	0.00361614214361266	0.0108165789019511
CNNM3	-0.0345508468711628	0.771601217451429	0.979412103366344	-0.026233678855463	0.872530272140611	0.924498398563681	0.939611842501324	0.95209922527392
CNNM4	0.170221536885279	0.213598843947786	0.557671129388396	0.129776473986674	0.377408877492849	0.52690382203656	0.283606960679499	0.3726237401437
CNOT1	0.338154347435397	0.00103498016311776	0.0155855836328321	0.148456885309415	0.0135884595403352	0.0475034577319156	0.000171183082705479	0.000882732915096853
CNOT10	0.170076252109826	0.0323356428619453	0.173025068744005	0.112626361707742	0.133908358724856	0.254639920911852	0.0278947480869181	0.0576090540921648
CNOT11	0.364023305095829	0.0080119179315725	0.0660381899763783	0.214384586050688	0.0023712320227569	0.0133342397498309	0.000225529882533445	0.00110792852221558
CNOT2	0.137917274261103	0.249173725613272	0.606243968733061	0.123492134325978	0.126266245203855	0.243946001264185	0.140289013454829	0.215376927991469
CNOT3	0.344638031884661	0.0156353086132781	0.105263718328234	0.279840913753709	0.000195916926354309	0.00241865368118566	4.19540142279845e-05	0.000276818637614091
CNOT4	-0.0890767816665248	0.374048841146463	0.742895115849582	0.140579464986971	0.194473659859489	0.332075004747735	0.263388591709347	0.352127313875871
CNOT6L	-0.259054972537838	0.000539503256199594	0.00957260351431012	0.017948233712247	0.826991089254041	0.893277082363494	0.00388824401577192	0.0114833831169359
CNOT7	0.327013400976624	0.00866320634255476	0.0697277075286889	0.187035351933099	0.0131606298564035	0.0464342148872364	0.00114916186952781	0.00427403558442598
CNOT8	-0.22838137116891	0.0587441257947225	0.2552405318934	0.0365458430611274	0.789046282213134	0.870695419242145	0.188721247039013	0.272126117582986
CNP	0.438345523302785	0.00878257347894575	0.0704092560241846	0.249296716918047	0.0935396471606505	0.19588282008169	0.00665788063094076	0.0179638557811457
CNPY2	0.452873973196474	0.000213147191697303	0.0048943762418348	0.380607970419531	0.0155415028804322	0.0523388005600298	4.51105919957257e-05	0.000293101168167011
CNPY3	-0.160778655282456	0.094769589543905	0.345607373778183	0.293880858755678	0.0565678593226543	0.135400088300123	0.0333910946714901	0.0666216981002333
CNST	0.181599315109882	0.0808033400535381	0.313013115801423	0.0624964663509307	0.51633263239769	0.652086078803785	0.174259481461696	0.256211500488349
CNTRL	-0.297000123531026	0.0135982918444849	0.0956788227756628	-0.559517194483409	0.0101976732690781	0.0386101861117656	0.0013705407206899	0.00492340397355527
CNTROB	-0.200041881523599	0.164039997658379	0.480626960195958	-0.197157274671001	0.0880892539417715	0.187821780877247	0.0756762098348932	0.129275866457778
COA1	0.0553146218349054	0.622564950327735	0.913421179841797	-0.30683689548055	0.068974140616066	0.157095156042694	0.178115824236303	0.260090177583282
COA7	0.265678316508088	0.0391630993548092	0.196254057184774	0.244726185979066	0.202343933640103	0.341869702368401	0.046261200655809	0.0870470136741891
COASY	0.190168488999914	0.0809724861158381	0.313476044341642	-0.115394138981872	0.322920046965542	0.474655065172903	0.121429531628265	0.191166957826371
COBL	-0.494173575989993	0.123708023916244	0.407616791234229	-0.387328572631777	0.00634484323335739	0.027278168480397	0.00639695512067584	0.0173306920455728
COBLL1	-0.1987174756175	0.10749435291471	0.37398953565037	-0.338310984572916	0.0110314159944097	0.0408130230230493	0.00917504190644482	0.0234941443197244
COG1	0.0553993299475266	0.617014388553212	0.909987348833388	-0.120193397300593	0.271555400381184	0.421785345964461	0.466880046354513	0.553383202151162
COG2	0.379598116600107	0.00252847770130168	0.0293441790321374	-0.0527169586619363	0.638225389550473	0.756452072857612	0.0119887913374799	0.0292361880374372
COG3	0.0586591104739869	0.550026706253799	0.878758001615698	-0.0218667564724567	0.85667504172755	0.913418816372156	0.825760688948044	0.864036390956419
COG4	0.204347741413884	0.10544184091552	0.369677403017325	-0.0143879675427026	0.891576589264758	0.936727494226834	0.316281610369596	0.40522225526091
COG5	0.0981742909424845	0.259742276742583	0.620094868957969	-0.0814040663746418	0.392516007806457	0.541416102072167	0.334736529592283	0.42413962169129
COG6	0.147948900491445	0.166311730078575	0.483885043423619	-0.0450931496972207	0.67438849919107	0.782623690419266	0.357544035665381	0.447578770703873
COG7	0.0991370198767898	0.368146441384626	0.737902890483567	-0.0676063135390874	0.467453542898344	0.609450560895204	0.474925586369245	0.561050431834149
COG8	0.137459517158774	0.394254540314935	0.758317718413495	-0.0815641097192875	0.445825691876346	0.591276226780439	0.48135791683347	0.567035528074994
COIL	0.179527039683724	0.0631341188924031	0.267684142412194	0.253734056171567	0.0113025071471238	0.0415834037223366	0.00588357792885155	0.0161922999205815
COL10A1	0.306148825796749	0.373001272726785	0.742475161346665	-1.04003838767224	0.0256676494153381	0.075137824932097	0.0540810045126528	0.0985593331020833
COL11A1	1.41988521062699	0.0343792117244659	0.180210234340975	0.591766258646425	0.161336694003998	0.290543421983548	0.0343589497569975	0.0682974388359366
COL12A1	0.842535260847487	0.0272079000784886	0.154411761260302	0.474236897459941	0.145589391846779	0.270177306395264	0.0258713217289485	0.0542549862359537
COL14A1	-0.934046350296704	0.00182626065374766	0.0231725933185504	-1.1286016874765	0.000623375365105432	0.00532105384519368	1.6719045554124e-05	0.000130811212963785
COL15A1	0.160804637243024	0.559011825635718	0.884264705685994	-0.259610843735607	0.152800585008996	0.27987097769028	0.295561601731592	0.385483729819943
COL16A1	-0.234682102578618	0.234996079228417	0.586994425751995	-0.842214739854897	0.0282535219915822	0.0809034661315934	0.0399345588451248	0.0770810768128044
COL17A1	-1.57098088068817	0.0168340189780358	0.110974477039755	0.0212654976652543	0.939574660611455	0.96622386087191	0.081404129543472	0.137240897100366
COL18A1	0.274774589828919	0.188558589021541	0.520078291796972	0.0532667539789314	0.731792245719265	0.825706306891892	0.411280923233199	0.499869037821132
COL1A1	0.187963616526867	0.590330006443399	0.897171970438365	-0.601647957871512	0.0854664065941475	0.183877557691076	0.201142786795133	0.286274076749187
COL1A2	0.140950359800318	0.615549205472443	0.908906244522068	-0.551039749843268	0.0838849215256635	0.181706911094282	0.204659065831602	0.290393570051981
COL21A1	-1.60524161186525	0.000100276929681815	0.00287100174694051	-0.788798889902806	0.00333768689993664	0.0170577220649618	5.32498167341567e-06	5.03648899541289e-05
COL26A1	-0.681757632961099	0.103331149100472	0.364971673224566	-0.433253962893258	0.182479469934549	0.316123397729731	0.0937309805283126	0.154399886796198
COL2A1	1.73820778112338	0.0122442032834225	0.0886748270963626	0.428230497609254	0.530390091410922	0.664208907237296	0.0392044964498985	0.0759098205425348
COL3A1	0.349006815208716	0.241066372494493	0.595121153799011	-0.322976554846263	0.283869830734132	0.434366059276887	0.251959369239357	0.340010909690532
COL4A1	0.326871731876649	0.0593527568935219	0.256961672870621	-0.315974263772674	0.0875630205588249	0.187276640037891	0.0325320867576805	0.0651688343842866
COL4A2	0.287506108689651	0.107550924795104	0.374117649525973	-0.556324104176369	0.0042169924525927	0.0200801629356103	0.00394509451379277	0.0116259521524097
COL4A3	-1.63087292811166	1.09860121388307e-07	2.97098644286826e-05	-0.794364292821178	0.00674417672373789	0.0285596004307788	1.63172913965341e-08	4.65354203491996e-07
COL4A3BP	-0.411324369608737	0.000272230555397735	0.00586260209335509	-0.317618273837066	0.00148953411420702	0.00954655955014499	6.3736597211341e-06	5.83627272503848e-05
COL4A4	-1.06854656672329	3.44381535226084e-05	0.00132961218817723	-0.749527701618373	0.00392923018043691	0.019104188118676	2.27541761088803e-06	2.46048051932784e-05
COL5A1	0.241720808761629	0.350738917002524	0.722126047910778	0.288458057085541	0.160454065114579	0.289641407703568	0.218213765787866	0.304513070012023
COL5A2	0.468531550874112	0.0710885722407033	0.28886784910508	-0.332180560247153	0.27720513887279	0.427317893399324	0.0970886020480054	0.159024310509643
COL5A3	-0.0271127282364514	0.909879878214407	0.979412103366344	-0.811293413616078	0.00257172778095243	0.0141686941564195	0.0165145737747063	0.0379292531961872
COL6A1	-0.377054620356434	0.0370441874603466	0.189428360230006	-0.772491740208739	0.000119553676539783	0.001737178803767	5.90239388259735e-05	0.000368751564304076
COL6A2	-0.330562795962984	0.0996507325407649	0.357128921160093	-0.578996438590504	0.000494190405549375	0.00451170952979969	0.000537705739943844	0.00227633840728635
